age,sex,bmi,children,smoker,age_bmi_interaction,smoker_bmi_interaction,is_smoker,is_obese,smoker_obese_risk,has_children,region_northwest,region_southeast,region_southwest,age_group_senior,age_group_young,bmi_category_obese,bmi_category_overweight,bmi_category_underweight
-1.1576803995424783,0.9714094726923161,-0.9969276761488512,-0.9079080398648359,-0.500292312214388,-1.2383204627774675,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,-1.1550156429118954,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,1.483441539931793,-1.035232064011055,-0.6492630847287479,-0.11519610314630782
-1.3006187625721515,0.9714094726923161,-0.7927620408698668,0.7669042027848787,-0.500292312214388,-1.2827264068748063,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,1.483441539931793,-1.035232064011055,1.5402076962650424,-0.11519610314630782
0.9149258643877813,-1.02943200381652,1.1546640187142934,0.7669042027848787,-0.500292312214388,1.4307874363407578,-0.48788264423663924,-0.500292312214388,0.9659669892038053,-0.33350653850653544,0.8657891398586711,1.746208012878885,-0.6058115817927808,-0.574109736940379,1.5826932844954154,-0.6741081283499577,0.9659669892038053,-0.6492630847287479,-0.11519610314630782
1.7010868610509833,0.9714094726923161,1.8068368374799566,-0.9079080398648359,-0.500292312214388,2.702872985009203,-0.48788264423663924,-0.500292312214388,0.9659669892038053,-0.33350653850653544,-1.1550156429118954,-0.5726694601242556,1.6506782472541972,-0.574109736940379,1.5826932844954154,-0.6741081283499577,0.9659669892038053,-0.6492630847287479,-0.11519610314630782
0.5575799568135986,-1.02943200381652,-0.6514166010613389,0.7669042027848787,-0.500292312214388,0.08216246745862026,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,-0.6741081283499577,-1.035232064011055,1.5402076962650424,-0.11519610314630782
0.12876486772457937,-1.02943200381652,0.34048122215639987,1.604310324109736,-0.500292312214388,0.24836015296912778,-0.48788264423663924,-0.500292312214388,0.9659669892038053,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,-0.6058115817927808,1.7418272773587349,-0.6318343609569393,-0.6741081283499577,0.9659669892038053,-0.6492630847287479,-0.11519610314630782
0.05729568620974283,0.9714094726923161,1.7671609245512467,-0.07050191853997861,-0.500292312214388,0.8496726123508933,-0.48788264423663924,-0.500292312214388,0.9659669892038053,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,-0.6741081283499577,0.9659669892038053,-0.6492630847287479,-0.11519610314630782
1.4866793165064736,-1.02943200381652,-0.49436611238519707,-0.9079080398648359,-0.500292312214388,0.8569822327784392,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,-1.1550156429118954,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,1.5826932844954154,-0.6741081283499577,-1.035232064011055,1.5402076962650424,-0.11519610314630782
-0.37151940287927643,0.9714094726923161,-1.3424387512363636,0.7669042027848787,-0.500292312214388,-0.856392795438217,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,-0.6741081283499577,-1.035232064011055,-0.6492630847287479,-0.11519610314630782
1.272271771961964,-1.02943200381652,-1.7259725762138893,-0.07050191853997861,-0.500292312214388,-0.11885209429887995,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,-0.6058115817927808,1.7418272773587349,1.5826932844954154,-0.6741081283499577,-1.035232064011055,-0.6492630847287479,-0.11519610314630782
-0.8003344919682956,-1.02943200381652,-2.1905113900875306,-0.9079080398648359,-0.500292312214388,-1.391457010734545,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,-1.1550156429118954,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,1.483441539931793,-1.035232064011055,-0.6492630847287479,8.680849201382483
1.7725560425658198,-1.02943200381652,1.4530599471989631,-0.9079080398648359,-0.500292312214388,2.519189918002277,-0.48788264423663924,-0.500292312214388,0.9659669892038053,-0.33350653850653544,-1.1550156429118954,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,1.5826932844954154,-0.6741081283499577,0.9659669892038053,-0.6492630847287479,-0.11519610314630782
-0.9432728549979688,0.9714094726923161,-0.5414812589880397,1.604310324109736,-0.500292312214388,-0.959092962445231,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,1.483441539931793,-1.035232064011055,1.5402076962650424,-0.11519610314630782
-0.585926947423786,-1.02943200381652,0.36941157533358343,0.7669042027848787,-0.500292312214388,-0.368292891388869,-0.48788264423663924,-0.500292312214388,0.9659669892038053,-0.33350653850653544,0.8657891398586711,1.746208012878885,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,-0.6741081283499577,0.9659669892038053,-0.6492630847287479,-0.11519610314630782
0.8434566828729447,-1.02943200381652,0.5578721617449539,-0.9079080398648359,-0.500292312214388,1.0044538249041688,-0.48788264423663924,-0.500292312214388,0.9659669892038053,-0.33350653850653544,-1.1550156429118954,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,1.5826932844954154,-0.6741081283499577,0.9659669892038053,-0.6492630847287479,-0.11519610314630782
-1.0147420365128053,0.9714094726923161,-0.7142367965317962,-0.9079080398648359,-0.500292312214388,-1.0617931294522447,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,-1.1550156429118954,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,1.483441539931793,-1.035232064011055,1.5402076962650424,-0.11519610314630782
0.8434566828729447,-1.02943200381652,1.1885538610075659,-0.07050191853997861,-0.500292312214388,1.3787160087161112,-0.48788264423663924,-0.500292312214388,0.9659669892038053,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,1.6506782472541972,-0.574109736940379,1.5826932844954154,-0.6741081283499577,0.9659669892038053,-0.6492630847287479,-0.11519610314630782
1.272271771961964,-1.02943200381652,-0.7935886223892153,0.7669042027848787,-0.500292312214388,0.49954179387146574,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,1.6506782472541972,-0.574109736940379,1.5826932844954154,-0.6741081283499577,-1.035232064011055,1.5402076962650424,-0.11519610314630782
-0.6573961289386225,0.9714094726923161,-0.47866106351758303,-0.07050191853997861,-0.500292312214388,-0.7273779948920397,-0.48788264423663924,-0.500292312214388,-1.035232064011055,-0.33350653850653544,0.8657891398586711,-0.5726694601242556,-0.6058115817927808,-0.574109736940379,-0.6318343609569393,-0.6741081283499577,-1.035232064011055,1.5402076962650424,-0.11519610314630782
